Date,IVV,EEM,XLU,VOO,VTI,XLRE,XLK,XLI,XLY,AOR,XLV,XLP,FBND,XLB,VT,XLF,SPY,XLE,TDVG,AOA
2008-09-09,89.56427001953125,24.69624137878418,19.216886520385742,,45.02647399902344,,16.88245391845703,23.80118751525879,24.88282012939453,,23.90326499938965,18.151132583618164,,24.79049301147461,30.791128158569336,12.486762046813965,89.62407684326172,36.95945739746094,,
2008-09-10,90.0297622680664,25.094797134399414,19.430166244506836,,45.32661819458008,,16.80357551574707,23.901288986206055,24.62636947631836,,23.806468963623047,18.277313232421875,,25.004152297973633,31.041397094726562,12.33383846282959,89.98774719238281,38.41445541381836,,
2008-09-11,91.39720153808594,24.724212646484375,19.583280563354492,,45.96346664428711,,17.079689025878906,24.451801300048828,25.003028869628906,,23.90326499938965,18.353023529052734,,25.431446075439453,31.020538330078125,12.61616039276123,91.28972625732422,38.96372985839844,,
2008-09-12,91.61540985107422,25.54928207397461,19.949691772460938,,46.41730499267578,,17.15857696533203,24.387468338012695,25.003028869628906,,24.126670837402344,18.39087677001953,,26.244707107543945,31.36814308166504,12.439706802368164,91.71159362792969,40.278499603271484,,
2008-09-15,87.65868377685547,23.54254150390625,19.25516128540039,,44.28713607788086,,16.33022689819336,23.407957077026367,24.161577224731445,,23.45647621154785,18.170055389404297,,25.155757904052734,30.08199119567871,11.228090286254883,87.34745025634766,37.19317626953125,,
2008-09-16,88.76424407958984,23.74530601501465,18.965333938598633,,44.858116149902344,,16.637903213500977,23.479459762573242,24.321847915649414,,23.41924285888672,18.170055389404297,,25.431446075439453,30.582550048828125,12.069165229797363,88.80944061279297,38.765045166015625,,
2008-09-17,84.73477935791016,22.06020164489746,18.046588897705078,,42.85239791870117,,15.714892387390137,22.68584442138672,23.36020851135254,,23.046924591064453,17.520235061645508,,24.955900192260742,28.927934646606445,10.910478591918945,84.81629943847656,37.952823638916016,,
2008-09-18,87.84774780273438,23.920108795166016,18.708303451538086,,44.28713607788086,,16.385448455810547,23.150571823120117,23.961223602294922,,23.344783782958984,17.6337890625,,24.949010848999023,30.45046043395996,11.769198417663574,87.33290100097656,39.086429595947266,,
2008-09-19,91.61540985107422,26.898773193359375,19.309659957885742,,46.42464065551758,,16.504995346069336,23.801868438720703,24.28693962097168,,23.600601196289062,17.59504508972168,,26.538692474365234,32.264976501464844,13.289339065551758,90.80123138427734,41.7684211730957,,
2008-09-22,88.45145416259766,25.143739700317383,18.829679489135742,,44.82151412963867,,16.077524185180664,23.169261932373047,23.28972625732422,,23.039583206176758,17.499765396118164,,26.198989868164062,31.097007751464844,12.202676773071289,88.74555969238281,41.03564453125,,
