Date,DGRW,GGRW,DON,DES,DEM,DTH,DHS
2011-06-21,,,12.307411193847656,10.280410766601562,30.552541732788086,22.43860626220703,24.76862335205078
2011-06-22,,,12.289484024047852,10.195430755615234,30.254714965820312,22.27138328552246,24.660432815551758
2011-06-23,,,12.202140808105469,10.158294677734375,30.02638816833496,21.974437713623047,24.49817657470703
2011-06-24,,,12.172269821166992,10.136449813842773,29.782848358154297,21.734777450561523,24.341899871826172
2011-06-27,,,12.18145751953125,10.236939430236816,29.985795974731445,21.943172454833984,24.432058334350586
2011-06-28,,,12.351534843444824,10.304665565490723,30.31050682067871,22.21927833557129,24.618385314941406
2011-06-29,,,12.461856842041016,10.343979835510254,30.645383834838867,22.583961486816406,24.78065299987793
2011-06-30,,,12.523916244506836,10.407336235046387,30.93966293334961,23.047622680664062,24.936914443969727
2011-07-01,,,12.705493927001953,10.538414001464844,31.28974151611328,23.2091121673584,25.183324813842773
2011-07-05,,,12.691699981689453,10.566816329956055,31.16290855407715,22.964265823364258,25.201379776000977
2011-07-06,,,12.746862411499023,10.608314514160156,31.000551223754883,22.714195251464844,25.279512405395508
2011-07-07,,,12.884772300720215,10.789641380310059,31.16290855407715,22.912174224853516,25.4117374420166
2011-07-08,,,12.836501121520996,10.71972942352295,30.90921401977539,22.542282104492188,25.369659423828125
2011-07-11,,,12.595170974731445,10.529678344726562,30.21918296813965,21.79209327697754,25.057125091552734
2011-07-12,,,12.581377983093262,10.564628601074219,30.01116943359375,21.568078994750977,25.027057647705078
2011-07-13,,,12.572183609008789,10.555889129638672,30.376476287841797,21.922327041625977,25.027057647705078
2011-07-14,,,12.452667236328125,10.464140892028809,30.082202911376953,21.651432037353516,24.960956573486328
2011-07-15,,,12.50323486328125,10.483796119689941,30.335880279541016,21.713947296142578,24.997020721435547
2011-07-18,,,12.356132507324219,10.354914665222168,29.995946884155273,21.42220115661621,24.756608963012695
2011-07-19,,,12.540005683898926,10.510011672973633,30.34095573425293,21.786882400512695,25.045114517211914
2011-07-20,,,12.595170974731445,10.514379501342773,30.44243049621582,22.094253540039062,25.009052276611328
2011-07-21,,,12.746862411499023,10.627985954284668,30.60987091064453,22.62563705444336,25.30356216430664
2011-07-22,,,12.744564056396484,10.573368072509766,30.645383834838867,22.71941375732422,25.24946403503418
2011-07-25,,,12.664117813110352,10.466320991516113,30.56420135498047,22.495399475097656,25.06912612915039
2011-07-26,,,12.569881439208984,10.381118774414062,30.75699234008789,22.69336700439453,25.015056610107422
2011-07-27,,,12.298674583435059,10.140812873840332,30.234411239624023,22.13592529296875,24.690492630004883
2011-07-28,,,12.227421760559082,10.121152877807617,30.290224075317383,22.07862091064453,24.58231544494629
2011-07-29,,,12.18145751953125,10.118972778320312,30.376476287841797,22.073410034179688,24.474132537841797
2011-08-01,,,12.110208511352539,10.103679656982422,30.498245239257812,21.812931060791016,24.37795066833496
2011-08-02,,,11.770040512084961,9.845904350280762,29.7016658782959,21.219018936157227,23.9872989654541
2011-08-03,,,11.770040512084961,9.891778945922852,29.77777099609375,21.28153419494629,23.963254928588867
2011-08-04,,,11.181656837463379,9.457045555114746,28.31145477294922,19.874919891357422,23.10979461669922
2011-08-05,,,11.016172409057617,9.339071273803711,28.007034301757812,20.307329177856445,23.229982376098633
2011-08-08,,,10.165773391723633,8.620348930358887,25.911579132080078,18.77048110961914,22.027917861938477
2011-08-09,,,10.501337051391602,9.135912895202637,26.90604019165039,19.760318756103516,22.779211044311523
2011-08-10,,,10.510530471801758,8.668415069580078,26.058727264404297,18.697538375854492,22.148117065429688
2011-08-11,,,11.052947998046875,9.090036392211914,27.271347045898438,19.671754837036133,23.04365348815918
2011-08-12,,,11.050652503967285,9.050710678100586,27.443851470947266,19.93744659423828,23.079729080200195
2011-08-15,,,11.4046049118042,9.284461975097656,28.072999954223633,20.52613639831543,23.632659912109375
2011-08-16,,,11.298880577087402,9.212371826171875,27.76349449157715,20.203128814697266,23.518478393554688
2011-08-17,,,11.278185844421387,9.253880500793457,28.179546356201172,20.494876861572266,23.6627140045166
2011-08-18,,,10.813909530639648,8.838809967041016,27.311948776245117,19.58839988708496,23.03765869140625
2011-08-19,,,10.671416282653809,8.707731246948242,27.276418685913086,19.39563751220703,22.8994140625
2011-08-22,,,10.673713684082031,8.705544471740723,27.47429847717285,19.598817825317383,22.98955726623535
2011-08-23,,,11.004679679870605,9.031049728393555,28.220144271850586,20.359426498413086,23.464401245117188
2011-08-24,,,11.216139793395996,9.17960262298584,27.996891021728516,20.307329177856445,23.837032318115234
2011-08-25,,,10.99548625946045,8.987360954284668,27.489521026611328,19.76551628112793,23.446348190307617
2011-08-26,,,11.172471046447754,9.09659194946289,27.95630645751953,20.010385513305664,23.584583282470703
2011-08-29,,,11.572386741638184,9.52258014678955,28.64125633239746,20.50530242919922,24.10749053955078
2011-08-30,,,11.595369338989258,9.52258014678955,28.71736717224121,20.427152633666992,24.185630798339844
2011-08-31,,,11.659723281860352,9.518213272094727,29.102968215942383,20.645957946777344,24.191646575927734
2011-09-01,,,11.505730628967285,9.280096054077148,28.950754165649414,20.484453201293945,24.017343521118164
2011-09-02,,,11.195455551147461,8.974250793457031,28.458602905273438,20.031219482421875,23.578577041625977
2011-09-06,,,11.092023849487305,8.96769905090332,28.083160400390625,19.406049728393555,23.51247215270996
2011-09-07,,,11.475858688354492,9.284461975097656,28.727508544921875,19.927021026611328,23.993297576904297
2011-09-08,,,11.324159622192383,9.111881256103516,28.209989547729492,19.56234359741211,23.849040985107422
